,comments,pub_dates,like_Counts
380,Abish Matthew at 0:51,2018-03-27T20:04:15.000Z,116
381,Jai ho Sumit bhaiya,2018-03-27T19:59:14.000Z,0
382,This film won't work guys.. looks like a naive film...,2018-03-27T19:53:28.000Z,59
383,😂😂😂😂,2018-03-27T19:52:40.000Z,0
384,nice concept ..,2018-03-27T19:46:34.000Z,1
385,I am here for nucleya music...,2018-03-27T19:38:25.000Z,0
386,Comedy version of Neerja,2018-03-27T19:11:56.000Z,0
387,Bhadipa team with sumeet vyas.. going to be one cool film.,2018-03-27T18:57:59.000Z,0
388,Its म द फ क NUCLEYA & MICKEY भईया।,2018-03-27T18:46:31.000Z,0
389,Sumit vyas rocks as always. Sir ek baar iss movie mei v bolna tha *Cooool*!!!!,2018-03-27T18:41:11.000Z,0
390,I had a great laugh,2018-03-27T18:37:25.000Z,0
391,Eagerly waiting for sonalli seygall .. trailer mein itna dikhaya unko... Bas nahi dekhna hai movie...😔😔😔,2018-03-27T18:33:24.000Z,2
392,Nucleya🔥🔥,2018-03-27T18:28:17.000Z,0
393,baabaa you are beautiful ✌✌✌,2018-03-27T18:22:52.000Z,177
394,So cool...,2018-03-27T18:21:57.000Z,0
395,Woww,2018-03-27T18:18:38.000Z,0
396,"Ha ha, hilarious..",2018-03-27T18:11:50.000Z,0
397,"Hahaha. Interesting ... nice to see Sarang,Ameya and Nipun on screen. All the best team.",2018-03-27T17:59:57.000Z,6
398,I am in a cokpit look likes a giant DJ console.,2018-03-27T17:51:06.000Z,0
399,😂😂😂,2018-03-27T17:46:04.000Z,0
400,4/20! Such a perfect release date😂☘️,2018-03-27T17:45:37.000Z,34
401,Hit like for Nucleya,2018-03-27T17:42:23.000Z,0
402,Nice Movie Trailer 👍,2018-03-27T17:35:31.000Z,1
403,Instant like for Sumeet Vyas,2018-03-27T16:59:54.000Z,0
404,Worst trailer ever,2018-03-27T16:57:21.000Z,0
405,Big fan of you sumeet Vyas..,2018-03-27T16:51:41.000Z,0
406,Hit Like For Amey & Nipun 🔥😎,2018-03-27T16:41:46.000Z,36
407,that drop 👋😱 nucleya!!👌👍😍,2018-03-27T16:35:20.000Z,0
408,Loved it ❤️❤️❤️❤️❤️,2018-03-27T16:26:35.000Z,0
409,Hit like if you're here for sumeet vyas,2018-03-27T16:23:39.000Z,181
410,Mikku bhiaya,2018-03-27T16:22:31.000Z,0
